,image,label,class,x_center,y_center,width,height
276,monitoring_system_306.JPG,monitoring_system_306.txt,0,0.117500,0.480833,0.115000,0.055000
277,monitoring_system_2427.JPG,monitoring_system_2427.txt,0,0.861875,0.056667,0.086250,0.043333
278,monitoring_system_702.JPG,monitoring_system_702.txt,0,0.848125,0.065000,0.078750,0.040000
279,monitoring_system_1498.JPG,monitoring_system_1498.txt,0,0.572500,0.093333,0.095000,0.040000
280,monitoring_system_439.JPG,monitoring_system_439.txt,0,0.853125,0.039167,0.068750,0.031667
281,monitoring_system_2399.JPG,monitoring_system_2399.txt,0,0.129375,0.220000,0.096250,0.046667
282,monitoring_system_1281.JPG,monitoring_system_1281.txt,0,0.355625,0.214167,0.096250,0.041667
283,monitoring_system_65.JPG,monitoring_system_65.txt,0,0.743750,0.793333,0.150000,0.073333
284,monitoring_system_1378.JPG,monitoring_system_1378.txt,0,0.263750,0.143333,0.092500,0.046667
285,monitoring_system_741.JPG,monitoring_system_741.txt,0,0.912500,0.090000,0.085000,0.040000
286,monitoring_system_2024.JPG,monitoring_system_2024.txt,0,0.859375,0.777500,0.146250,0.081667
287,monitoring_system_267.JPG,monitoring_system_267.txt,0,0.797500,0.083333,0.097500,0.043333
288,cropped_parking_lot_71.JPG,cropped_parking_lot_71.txt,0,0.492228,0.619163,0.288428,0.175523
289,monitoring_system_1584.JPG,monitoring_system_1584.txt,0,0.316875,0.232500,0.101250,0.041667
290,monitoring_system_2223.JPG,monitoring_system_2223.txt,0,0.841250,0.262500,0.097500,0.045000
291,monitoring_system_547.JPG,monitoring_system_547.txt,0,0.065625,0.435833,0.113750,0.048333
292,monitoring_system_825.JPG,monitoring_system_825.txt,0,0.800000,0.660000,0.130000,0.053333
293,parking_lot1_437.JPG,parking_lot1_437.txt,0,0.513327,0.560730,0.100797,0.078976
294,monitoring_system_2715.JPG,monitoring_system_2715.txt,0,0.233750,0.051667,0.080000,0.033333
295,monitoring_system_2762.JPG,monitoring_system_2762.txt,0,0.165625,0.025000,0.078750,0.033333
296,monitoring_system_1454.JPG,monitoring_system_1454.txt,0,0.771875,0.075000,0.076250,0.036667
297,monitoring_system_300.JPG,monitoring_system_300.txt,0,0.540625,0.268333,0.086250,0.053333
298,parking_lot1_359.JPG,parking_lot1_359.txt,0,0.773284,0.366285,0.097426,0.053922
299,monitoring_system_2020.JPG,monitoring_system_2020.txt,0,0.065625,0.020000,0.073750,0.030000
300,monitoring_system_29.JPG,monitoring_system_29.txt,0,0.708750,0.567500,0.120000,0.055000
301,monitoring_system_2509.JPG,monitoring_system_2509.txt,0,0.751875,0.118333,0.096250,0.043333
302,monitoring_system_1344.JPG,monitoring_system_1344.txt,0,0.065000,0.437500,0.112500,0.048333
303,parking_lot1_221.JPG,parking_lot1_221.txt,0,0.229473,0.514706,0.071078,0.044662
304,monitoring_system_2258.JPG,monitoring_system_2258.txt,0,0.678750,0.021667,0.075000,0.036667
305,monitoring_system_2696.JPG,monitoring_system_2696.txt,0,0.928125,0.120000,0.078750,0.036667
306,monitoring_system_185.JPG,monitoring_system_185.txt,0,0.065000,0.437500,0.112500,0.048333
307,parking_lot1_420.JPG,parking_lot1_420.txt,0,0.797947,0.787990,0.224571,0.146242
308,monitoring_system_1501.JPG,monitoring_system_1501.txt,0,0.835000,0.046667,0.075000,0.036667
309,monitoring_system_2722.JPG,monitoring_system_2722.txt,0,0.493750,0.399167,0.112500,0.058333
310,monitoring_system_1842.JPG,monitoring_system_1842.txt,0,0.913125,0.161667,0.088750,0.040000
311,parking_lot1_244.JPG,parking_lot1_244.txt,0,0.354473,0.270629,0.123775,0.075572
312,cropped_parking_lot_210.JPG,cropped_parking_lot_210.txt,0,0.427509,0.743021,0.492193,0.261084
313,parking_lot1_297.JPG,parking_lot1_297.txt,0,0.388787,0.552832,0.077206,0.041394
314,monitoring_system_202.JPG,monitoring_system_202.txt,0,0.561875,0.416667,0.113750,0.050000
315,monitoring_system_2056.JPG,monitoring_system_2056.txt,0,0.628125,0.534167,0.118750,0.055000
316,parking_lot1_384.JPG,parking_lot1_384.txt,0,0.549786,0.531318,0.165748,0.083333
317,monitoring_system_609.JPG,monitoring_system_609.txt,0,0.572500,0.277500,0.110000,0.045000
318,parking_lot1_147.JPG,parking_lot1_147.txt,0,0.465533,0.774782,0.234988,0.104030
319,monitoring_system_1774.JPG,monitoring_system_1774.txt,0,0.735000,0.033333,0.075000,0.033333
320,monitoring_system_1255.JPG,monitoring_system_1255.txt,0,0.065000,0.437500,0.112500,0.048333
321,monitoring_system_1495.JPG,monitoring_system_1495.txt,0,0.839375,0.070833,0.078750,0.038333
322,cropped_parking_lot_286.JPG,cropped_parking_lot_286.txt,0,0.442703,0.471349,0.642507,0.292052
323,monitoring_system_2419.JPG,monitoring_system_2419.txt,0,0.690625,0.025833,0.073750,0.031667
324,monitoring_system_581.JPG,monitoring_system_581.txt,0,0.636875,0.529167,0.121250,0.051667
325,parking_lot1_247.JPG,parking_lot1_247.txt,0,0.449295,0.607298,0.126532,0.088235
326,monitoring_system_2898.JPG,monitoring_system_2898.txt,0,0.889375,0.079167,0.091250,0.031667
327,monitoring_system_1831.JPG,monitoring_system_1831.txt,0,0.849375,0.083333,0.091250,0.033333
328,monitoring_system_194.JPG,monitoring_system_194.txt,0,0.796875,0.023333,0.086250,0.036667
329,parking_lot1_90.JPG,parking_lot1_90.txt,0,0.419118,0.507625,0.112745,0.064270
330,cropped_parking_lot_95.JPG,cropped_parking_lot_95.txt,0,0.311086,0.320423,0.294118,0.137324
331,monitoring_system_1050.JPG,monitoring_system_1050.txt,0,0.436250,0.592500,0.127500,0.051667
332,monitoring_system_927.JPG,monitoring_system_927.txt,0,0.449375,0.010833,0.041250,0.018333
333,monitoring_system_434.JPG,monitoring_system_434.txt,0,0.233125,0.266667,0.103750,0.046667
334,monitoring_system_1235.JPG,monitoring_system_1235.txt,0,0.953750,0.148333,0.080000,0.036667
335,monitoring_system_2348.JPG,monitoring_system_2348.txt,0,0.696250,0.394167,0.117500,0.051667
336,monitoring_system_241.JPG,monitoring_system_241.txt,0,0.356250,0.159167,0.095000,0.038333
337,monitoring_system_2157.JPG,monitoring_system_2157.txt,0,0.625625,0.635000,0.128750,0.053333
338,monitoring_system_906.JPG,monitoring_system_906.txt,0,0.065000,0.436667,0.112500,0.046667
339,monitoring_system_1682.JPG,monitoring_system_1682.txt,0,0.777500,0.904167,0.160000,0.068333
340,monitoring_system_587.JPG,monitoring_system_587.txt,0,0.839375,0.037500,0.076250,0.038333
341,monitoring_system_707.JPG,monitoring_system_707.txt,0,0.156250,0.030000,0.067500,0.030000
342,parking_lot1_386.JPG,parking_lot1_386.txt,0,0.283854,0.227397,0.141238,0.083333
343,monitoring_system_247.JPG,monitoring_system_247.txt,0,0.645000,0.532500,0.130000,0.068333
344,monitoring_system_1203.JPG,monitoring_system_1203.txt,0,0.064375,0.435000,0.111250,0.056667
345,cropped_parking_lot_65.JPG,cropped_parking_lot_65.txt,0,0.488426,0.622722,0.454365,0.229648
346,monitoring_system_1212.JPG,monitoring_system_1212.txt,0,0.561875,0.849167,0.163750,0.078333
347,monitoring_system_485.JPG,monitoring_system_485.txt,0,0.559375,0.151667,0.093750,0.036667
348,monitoring_system_330.JPG,monitoring_system_330.txt,0,0.761875,0.462500,0.131250,0.055000
349,parking_lot1_509.JPG,parking_lot1_509.txt,0,0.316330,0.553649,0.100797,0.069172
350,monitoring_system_813.JPG,monitoring_system_813.txt,0,0.516875,0.898333,0.146250,0.073333
351,parking_lot1_341.JPG,parking_lot1_341.txt,0,0.580423,0.494281,0.083640,0.070261
352,monitoring_system_2371.JPG,monitoring_system_2371.txt,0,0.065000,0.437500,0.112500,0.048333
353,monitoring_system_2438.JPG,monitoring_system_2438.txt,0,0.859375,0.888333,0.163750,0.063333
354,cropped_parking_lot_84.JPG,cropped_parking_lot_84.txt,0,0.506292,0.474122,0.309564,0.208872
355,cropped_parking_lot_104.JPG,cropped_parking_lot_104.txt,0,0.494568,0.560510,0.639107,0.219108
356,monitoring_system_1245.JPG,monitoring_system_1245.txt,0,0.904375,0.457500,0.103750,0.058333
357,monitoring_system_2679.JPG,monitoring_system_2679.txt,0,0.765000,0.037500,0.077500,0.038333
358,monitoring_system_1000.JPG,monitoring_system_1000.txt,0,0.883125,0.079167,0.086250,0.031667
359,monitoring_system_221.JPG,monitoring_system_221.txt,0,0.376250,0.215000,0.100000,0.043333
360,monitoring_system_584.JPG,monitoring_system_584.txt,0,0.816875,0.286667,0.113750,0.046667
361,cropped_parking_lot_1.JPG,cropped_parking_lot_1.txt,0,0.468825,0.609544,0.489209,0.225597
362,monitoring_system_1260.JPG,monitoring_system_1260.txt,0,0.569375,0.491667,0.128750,0.060000
363,monitoring_system_1062.JPG,monitoring_system_1062.txt,0,0.195625,0.541667,0.121250,0.060000
364,monitoring_system_2650.JPG,monitoring_system_2650.txt,0,0.826250,0.072500,0.075000,0.038333
365,monitoring_system_327.JPG,monitoring_system_327.txt,0,0.850000,0.053333,0.077500,0.036667
366,monitoring_system_1833.JPG,monitoring_system_1833.txt,0,0.734375,0.935000,0.173750,0.066667
367,monitoring_system_2815.JPG,monitoring_system_2815.txt,0,0.279375,0.568333,0.118750,0.056667
368,monitoring_system_1446.JPG,monitoring_system_1446.txt,0,0.218750,0.075833,0.085000,0.035000
369,parking_lot1_478.JPG,parking_lot1_478.txt,0,0.560202,0.647059,0.213542,0.095861
370,parking_lot1_280.JPG,parking_lot1_280.txt,0,0.494485,0.491558,0.076593,0.058279
371,monitoring_system_2106.JPG,monitoring_system_2106.txt,0,0.902500,0.102500,0.077500,0.035000
372,monitoring_system_536.JPG,monitoring_system_536.txt,0,0.825625,0.716667,0.136250,0.060000
373,monitoring_system_1782.JPG,monitoring_system_1782.txt,0,0.907500,0.078333,0.082500,0.036667
374,monitoring_system_1847.JPG,monitoring_system_1847.txt,0,0.284375,0.043333,0.083750,0.033333
375,monitoring_system_2716.JPG,monitoring_system_2716.txt,0,0.065000,0.435833,0.112500,0.048333
376,monitoring_system_2851.JPG,monitoring_system_2851.txt,0,0.734375,0.020000,0.076250,0.033333
377,monitoring_system_2645.JPG,monitoring_system_2645.txt,0,0.155625,0.053333,0.086250,0.036667
378,monitoring_system_2703.JPG,monitoring_system_2703.txt,0,0.425000,0.057500,0.080000,0.035000
379,monitoring_system_307.JPG,monitoring_system_307.txt,0,0.904375,0.916667,0.158750,0.066667
380,cropped_parking_lot_14.JPG,cropped_parking_lot_14.txt,0,0.463008,0.666201,0.486992,0.212290
381,monitoring_system_2860.JPG,monitoring_system_2860.txt,0,0.527500,0.474167,0.102500,0.048333
382,monitoring_system_717.JPG,monitoring_system_717.txt,0,0.354375,0.127500,0.091250,0.038333
383,monitoring_system_2616.JPG,monitoring_system_2616.txt,0,0.727500,0.030000,0.075000,0.030000
384,monitoring_system_1987.JPG,monitoring_system_1987.txt,0,0.378750,0.305833,0.082500,0.045000
385,monitoring_system_2582.JPG,monitoring_system_2582.txt,0,0.769375,0.054167,0.081250,0.038333
386,monitoring_system_1091.JPG,monitoring_system_1091.txt,0,0.061250,0.015833,0.077500,0.028333
387,monitoring_system_1312.JPG,monitoring_system_1312.txt,0,0.825625,0.107500,0.093750,0.035000
388,monitoring_system_781.JPG,monitoring_system_781.txt,0,0.861250,0.085000,0.090000,0.040000
389,monitoring_system_566.JPG,monitoring_system_566.txt,0,0.187500,0.376667,0.110000,0.053333
390,monitoring_system_2775.JPG,monitoring_system_2775.txt,0,0.066875,0.434167,0.113750,0.048333
391,monitoring_system_321.JPG,monitoring_system_321.txt,0,0.517500,0.341667,0.105000,0.050000
392,cropped_parking_lot_225.JPG,cropped_parking_lot_225.txt,0,0.528846,0.679654,0.320234,0.138528
393,monitoring_system_1105.JPG,monitoring_system_1105.txt,0,0.364375,0.030833,0.081250,0.038333
394,cropped_parking_lot_51.JPG,cropped_parking_lot_51.txt,0,0.413470,0.620000,0.363171,0.231304
395,parking_lot1_230.JPG,parking_lot1_230.txt,0,0.131893,0.274237,0.109375,0.066993
396,monitoring_system_1578.JPG,monitoring_system_1578.txt,0,0.278125,0.062500,0.083750,0.038333
397,monitoring_system_313.JPG,monitoring_system_313.txt,0,0.722500,0.737500,0.142500,0.051667
398,monitoring_system_726.JPG,monitoring_system_726.txt,0,0.527500,0.466667,0.117500,0.060000
399,monitoring_system_1934.JPG,monitoring_system_1934.txt,0,0.722500,0.540833,0.125000,0.058333
400,monitoring_system_2074.JPG,monitoring_system_2074.txt,0,0.446875,0.085833,0.091250,0.038333
401,parking_lot1_12.JPG,parking_lot1_12.txt,0,0.519148,0.504902,0.089154,0.051198
402,parking_lot1_52.JPG,parking_lot1_52.txt,0,0.515625,0.619281,0.148897,0.079521
403,monitoring_system_2356.JPG,monitoring_system_2356.txt,0,0.508125,0.321667,0.103750,0.050000
404,parking_lot1_153.JPG,parking_lot1_153.txt,0,0.349571,0.771786,0.274510,0.124183
405,monitoring_system_887.JPG,monitoring_system_887.txt,0,0.921875,0.157500,0.096250,0.035000
406,monitoring_system_2497.JPG,monitoring_system_2497.txt,0,0.780625,0.035833,0.076250,0.035000
407,monitoring_system_117.JPG,monitoring_system_117.txt,0,0.853125,0.076667,0.086250,0.036667
408,monitoring_system_2897.JPG,monitoring_system_2897.txt,0,0.249375,0.065000,0.086250,0.043333
409,parking_lot1_544.JPG,parking_lot1_544.txt,0,0.479320,0.103758,0.132659,0.073529
410,monitoring_system_2906.JPG,monitoring_system_2906.txt,0,0.065000,0.437500,0.112500,0.048333
411,monitoring_system_978.JPG,monitoring_system_978.txt,0,0.620625,0.602500,0.133750,0.071667
412,monitoring_system_142.JPG,monitoring_system_142.txt,0,0.881250,0.107500,0.087500,0.045000
413,monitoring_system_2314.JPG,monitoring_system_2314.txt,0,0.366875,0.139167,0.091250,0.041667
414,monitoring_system_2046.JPG,monitoring_system_2046.txt,0,0.744375,0.030833,0.073750,0.031667
415,monitoring_system_2764.JPG,monitoring_system_2764.txt,0,0.568750,0.765833,0.145000,0.071667
416,monitoring_system_1288.JPG,monitoring_system_1288.txt,0,0.264375,0.151667,0.101250,0.043333
417,parking_lot3_8.JPG,parking_lot3_8.txt,0,0.406556,0.543845,0.053309,0.045207
418,monitoring_system_2044.JPG,monitoring_system_2044.txt,0,0.128750,0.119167,0.095000,0.038333
419,monitoring_system_2374.JPG,monitoring_system_2374.txt,0,0.771250,0.020833,0.070000,0.031667
420,monitoring_system_946.JPG,monitoring_system_946.txt,0,0.387500,0.561667,0.125000,0.060000
421,monitoring_system_120.JPG,monitoring_system_120.txt,0,0.610625,0.065000,0.071250,0.043333
422,monitoring_system_860.JPG,monitoring_system_860.txt,0,0.546875,0.358333,0.103750,0.050000
423,monitoring_system_1745.JPG,monitoring_system_1745.txt,0,0.616875,0.026667,0.076250,0.036667
424,monitoring_system_2049.JPG,monitoring_system_2049.txt,0,0.563750,0.418333,0.102500,0.056667
425,monitoring_system_1860.JPG,monitoring_system_1860.txt,0,0.447500,0.360000,0.115000,0.046667
426,monitoring_system_1763.JPG,monitoring_system_1763.txt,0,0.458750,0.425833,0.112500,0.051667
427,monitoring_system_998.JPG,monitoring_system_998.txt,0,0.813125,0.082500,0.083750,0.041667
428,monitoring_system_105.JPG,monitoring_system_105.txt,0,0.700000,0.733333,0.152500,0.073333
429,monitoring_system_1648.JPG,monitoring_system_1648.txt,0,0.172500,0.066667,0.085000,0.030000
430,monitoring_system_882.JPG,monitoring_system_882.txt,0,0.288750,0.033333,0.080000,0.036667
431,monitoring_system_2017.JPG,monitoring_system_2017.txt,0,0.866875,0.084167,0.088750,0.041667
432,monitoring_system_1827.JPG,monitoring_system_1827.txt,0,0.340625,0.183333,0.093750,0.046667
433,parking_lot1_181.JPG,parking_lot1_181.txt,0,0.508119,0.556917,0.165135,0.085512
434,monitoring_system_1876.JPG,monitoring_system_1876.txt,0,0.291875,0.287500,0.111250,0.045000
435,monitoring_system_2339.JPG,monitoring_system_2339.txt,0,0.687500,0.356667,0.102500,0.050000
436,monitoring_system_284.JPG,monitoring_system_284.txt,0,0.847500,0.089167,0.085000,0.035000
437,parking_lot1_319.JPG,parking_lot1_319.txt,0,0.821078,0.201797,0.116422,0.066993
438,parking_lot3_5.JPG,parking_lot3_5.txt,0,0.551011,0.477397,0.138787,0.112745
439,cropped_parking_lot_36.JPG,cropped_parking_lot_36.txt,0,0.448745,0.495310,0.338912,0.157598
440,monitoring_system_2063.JPG,monitoring_system_2063.txt,0,0.049375,0.058333,0.086250,0.033333
441,monitoring_system_1645.JPG,monitoring_system_1645.txt,0,0.404375,0.348333,0.111250,0.046667
442,monitoring_system_1163.JPG,monitoring_system_1163.txt,0,0.281250,0.755000,0.155000,0.066667
443,parking_lot3_10.JPG,parking_lot3_10.txt,0,0.779565,0.841503,0.129596,0.119826
444,monitoring_system_2332.JPG,monitoring_system_2332.txt,0,0.859375,0.073333,0.076250,0.036667
445,monitoring_system_75.JPG,monitoring_system_75.txt,0,0.388125,0.096667,0.083750,0.040000
446,monitoring_system_1354.JPG,monitoring_system_1354.txt,0,0.703750,0.015833,0.077500,0.028333
447,monitoring_system_401.JPG,monitoring_system_401.txt,0,0.345000,0.073333,0.077500,0.040000
448,monitoring_system_106.JPG,monitoring_system_106.txt,0,0.064375,0.435000,0.111250,0.056667
449,monitoring_system_826.JPG,monitoring_system_826.txt,0,0.097500,0.056667,0.085000,0.030000
450,parking_lot1_419.JPG,parking_lot1_419.txt,0,0.580116,0.680556,0.142463,0.097495
451,monitoring_system_463.JPG,monitoring_system_463.txt,0,0.859375,0.716667,0.143750,0.060000
452,monitoring_system_1801.JPG,monitoring_system_1801.txt,0,0.707500,0.716667,0.140000,0.063333
453,monitoring_system_970.JPG,monitoring_system_970.txt,0,0.340000,0.100000,0.075000,0.046667
454,monitoring_system_1138.JPG,monitoring_system_1138.txt,0,0.590625,0.410000,0.113750,0.053333
455,monitoring_system_2150.JPG,monitoring_system_2150.txt,0,0.425625,0.365000,0.123750,0.050000
456,monitoring_system_2346.JPG,monitoring_system_2346.txt,0,0.252500,0.200833,0.097500,0.045000
457,cropped_parking_lot_19.JPG,cropped_parking_lot_19.txt,0,0.107249,0.109881,0.096154,0.042589
458,monitoring_system_2050.JPG,monitoring_system_2050.txt,0,0.820000,0.755000,0.155000,0.066667
459,monitoring_system_1571.JPG,monitoring_system_1571.txt,0,0.837500,0.086667,0.100000,0.036667
460,monitoring_system_1011.JPG,monitoring_system_1011.txt,0,0.401250,0.290000,0.102500,0.046667
461,monitoring_system_319.JPG,monitoring_system_319.txt,0,0.271875,0.135833,0.096250,0.038333
462,parking_lot1_523.JPG,parking_lot1_523.txt,0,0.780331,0.478962,0.029412,0.011029
463,monitoring_system_2743.JPG,monitoring_system_2743.txt,0,0.888125,0.137500,0.088750,0.038333
464,parking_lot2_17.JPG,parking_lot2_17.txt,0,0.107843,0.123162,0.134191,0.128676
465,parking_lot1_444.JPG,parking_lot1_444.txt,0,0.331342,0.812908,0.196998,0.129085
466,cropped_parking_lot_53.JPG,cropped_parking_lot_53.txt,0,0.455752,0.545390,0.706490,0.304965
467,monitoring_system_809.JPG,monitoring_system_809.txt,0,0.503125,0.507500,0.128750,0.061667
468,monitoring_system_2754.JPG,monitoring_system_2754.txt,0,0.805000,0.162500,0.082500,0.041667
469,monitoring_system_1773.JPG,monitoring_system_1773.txt,0,0.793125,0.110000,0.091250,0.040000
470,monitoring_system_1533.JPG,monitoring_system_1533.txt,0,0.811875,0.027500,0.076250,0.031667
471,monitoring_system_795.JPG,monitoring_system_795.txt,0,0.065625,0.435833,0.113750,0.048333
472,monitoring_system_2678.JPG,monitoring_system_2678.txt,0,0.089375,0.456667,0.116250,0.056667
473,monitoring_system_1346.JPG,monitoring_system_1346.txt,0,0.886875,0.206667,0.103750,0.043333
474,parking_lot1_266.JPG,parking_lot1_266.txt,0,0.133885,0.263072,0.090074,0.065359
475,monitoring_system_804.JPG,monitoring_system_804.txt,0,0.488125,0.378333,0.106250,0.053333
476,monitoring_system_483.JPG,monitoring_system_483.txt,0,0.920000,0.876667,0.140000,0.073333
477,monitoring_system_2837.JPG,monitoring_system_2837.txt,0,0.378125,0.301667,0.108750,0.050000
478,monitoring_system_10.JPG,monitoring_system_10.txt,0,0.811250,0.520000,0.120000,0.060000
479,monitoring_system_66.JPG,monitoring_system_66.txt,0,0.693750,0.024167,0.072500,0.035000
480,parking_lot1_540.JPG,parking_lot1_540.txt,0,0.259651,0.667279,0.131434,0.082925
481,parking_lot1_290.JPG,parking_lot1_290.txt,0,0.417586,0.464869,0.106618,0.076797
482,monitoring_system_1071.JPG,monitoring_system_1071.txt,0,0.858125,0.015833,0.073750,0.031667
